<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.15	18:00:00	139.909	140.124	139.538	139.906	12049	0	5
2023.03.15	19:00:00	139.906	140.511	139.859	140.456	12669	0	5
2023.03.15	20:00:00	140.456	141.577	140.329	141.294	13450	0	5
2023.03.15	21:00:00	141.297	141.396	140.858	140.939	12642	0	7
2023.03.15	22:00:00	140.938	141.151	140.898	141.134	4857	0	7
2023.03.15	23:00:00	141.105	141.137	140.863	141.002	5080	0	14
2023.03.16	00:00:00	141.000	141.096	140.940	141.045	5106	0	7
2023.03.16	01:00:00	141.047	141.096	140.559	140.632	5210	0	7
2023.03.16	02:00:00	140.632	141.249	140.213	141.192	10613	0	7
2023.03.16	03:00:00	141.188	141.415	140.916	140.954	9567	0	7
2023.03.16	04:00:00	140.954	141.007	140.625	140.699	8390	0	7
2023.03.16	05:00:00	140.699	140.814	140.633	140.678	6388	0	7
2023.03.16	06:00:00	140.679	140.797	140.520	140.776	5628	0	6
2023.03.16	07:00:00	140.777	141.201	140.703	140.789	5475	0	7
2023.03.16	08:00:00	140.789	141.008	140.721	140.863	5709	0	7
2023.03.16	09:00:00	140.861	141.469	140.805	141.440	11299	0	4
2023.03.16	10:00:00	141.433	141.585	140.802	141.038	16906	0	4
2023.03.16	11:00:00	141.039	141.113	140.787	141.064	11567	0	4
2023.03.16	12:00:00	141.064	141.157	140.898	141.036	8870	0	7
2023.03.16	13:00:00	141.036	141.039	140.716	140.732	8544	0	5
2023.03.16	14:00:00	140.732	140.784	139.880	140.097	13994	0	7
2023.03.16	15:00:00	140.097	140.668	139.124	140.383	20058	0	7
2023.03.16	16:00:00	140.378	140.814	139.657	140.578	17411	0	7
2023.03.16	17:00:00	140.579	141.294	140.456	141.287	17077	0	6
2023.03.16	18:00:00	141.285	141.722	141.015	141.697	12306	0	5
2023.03.16	19:00:00	141.699	141.922	141.518	141.587	10961	0	6
2023.03.16	20:00:00	141.586	141.748	141.544	141.688	8095	0	7
2023.03.16	21:00:00	141.686	141.758	141.641	141.688	6582	0	7
2023.03.16	22:00:00	141.689	142.003	141.660	141.984	4020	0	7
2023.03.16	23:00:00	141.950	141.950	141.669	141.754	1767	0	14
2023.03.17	00:00:00	141.753	141.846	141.651	141.653	4720	0	7
2023.03.17	01:00:00	141.652	141.692	141.527	141.552	4578	0	7
2023.03.17	02:00:00	141.551	141.793	141.551	141.643	6773	0	7
2023.03.17	03:00:00	141.642	141.707	141.551	141.675	6199	0	6
2023.03.17	04:00:00	141.674	141.716	141.579	141.696	5381	0	7
2023.03.17	05:00:00	141.696	141.748	141.591	141.748	4953	0	7
2023.03.17	06:00:00	141.747	141.932	141.700	141.700	4424	0	6
2023.03.17	07:00:00	141.703	141.797	141.504	141.671	4241	0	6
2023.03.17	08:00:00	141.671	141.721	141.465	141.682	5252	0	7
2023.03.17	09:00:00	141.677	142.050	141.559	141.838	8580	0	7
2023.03.17	10:00:00	141.836	142.215	141.793	141.939	12804	0	7
2023.03.17	11:00:00	141.937	142.010	141.513	141.728	8637	0	5
2023.03.17	12:00:00	141.732	141.768	141.533	141.553	7449	0	7
2023.03.17	13:00:00	141.553	141.640	140.707	140.994	11415	0	6
2023.03.17	14:00:00	140.995	141.130	140.170	140.560	12328	0	5
2023.03.17	15:00:00	140.561	140.862	140.476	140.699	13377	0	6
2023.03.17	16:00:00	140.698	140.885	140.156	140.450	14761	0	4
2023.03.17	17:00:00	140.448	140.675	140.355	140.561	11491	0	5
2023.03.17	18:00:00	140.561	141.200	140.555	141.036	9267	0	5
2023.03.17	19:00:00	141.036	141.160	140.872	140.974	6798	0	7
2023.03.17	20:00:00	140.980	140.998	140.480	140.634	7845	0	6
2023.03.17	21:00:00	140.634	140.791	140.557	140.725	6321	0	7
2023.03.17	22:00:00	140.725	140.781	140.520	140.596	3610	0	7
2023.03.20	00:00:00	140.839	141.122	140.630	141.000	5038	0	20
2023.03.20	01:00:00	141.005	141.366	140.904	141.280	6929	0	7
2023.03.20	02:00:00	141.282	141.672	141.246	141.648	7606	0	7
2023.03.20	03:00:00	141.648	141.748	141.179	141.275	7306	0	6
2023.03.20	04:00:00	141.275	141.380	141.014	141.184	5478	0	6
2023.03.20	05:00:00	141.184	141.216	140.714	140.868	6394	0	5
2023.03.20	06:00:00	140.869	140.963	140.583	140.651	5002	0	5
2023.03.20	07:00:00	140.651	140.901	140.573	140.790	4330	0	7
2023.03.20	08:00:00	140.789	140.801	139.732	139.777	10669	0	4
2023.03.20	09:00:00	139.777	139.861	139.371	139.648	15938	0	5
2023.03.20	10:00:00	139.649	139.990	138.825	139.555	18622	0	5
2023.03.20	11:00:00	139.556	140.141	139.377	140.060	16334	0	6
2023.03.20	12:00:00	140.060	140.644	139.942	140.432	13033	0	6
2023.03.20	13:00:00	140.433	140.468	140.038	140.325	11554	0	5
2023.03.20	14:00:00	140.325	140.955	140.229	140.811	12999	0	4
2023.03.20	15:00:00	140.811	141.230	140.588	141.111	14873	0	5
2023.03.20	16:00:00	141.110	141.339	140.912	141.324	13114	0	5
2023.03.20	17:00:00	141.325	141.412	141.004	141.092	11057	0	5
2023.03.20	18:00:00	141.092	141.181	140.750	141.171	9846	0	5
2023.03.20	19:00:00	141.168	141.280	141.005	141.063	6726	0	5
2023.03.20	20:00:00	141.063	141.104	140.781	140.823	5953	0	6
2023.03.20	21:00:00	140.816	140.988	140.813	140.934	5731	0	7
2023.03.20	22:00:00	140.935	140.984	140.830	140.843	2933	0	7
2023.03.20	23:00:00	140.804	140.804	140.525	140.764	3281	0	7
2023.03.21	00:00:00	140.764	140.939	140.752	140.895	6280	0	7
2023.03.21	01:00:00	140.896	140.956	140.718	140.839	3402	0	7
2023.03.21	02:00:00	140.838	141.111	140.528	140.580	6401	0	7
2023.03.21	03:00:00	140.578	140.666	140.415	140.647	5467	0	7
2023.03.21	04:00:00	140.646	140.761	140.577	140.684	3639	0	6
2023.03.21	05:00:00	140.684	140.721	140.549	140.599	3235	0	7
2023.03.21	06:00:00	140.599	140.772	140.543	140.602	4322	0	6
2023.03.21	07:00:00	140.603	140.672	140.511	140.634	2928	0	7
2023.03.21	08:00:00	140.633	141.049	140.627	141.023	5098	0	4
2023.03.21	09:00:00	141.024	141.371	140.903	141.349	8665	0	6
2023.03.21	10:00:00	141.352	141.944	141.245	141.830	12735	0	5
2023.03.21	11:00:00	141.830	142.101	141.715	142.064	8121	0	5
2023.03.21	12:00:00	142.064	142.469	142.010	142.298	8247	0	4
2023.03.21	13:00:00	142.298	142.616	142.253	142.576	8189	0	5
2023.03.21	14:00:00	142.571	142.789	142.327	142.563	7968	0	5
2023.03.21	15:00:00	142.567	142.655	142.475	142.526	9322	0	5
2023.03.21	16:00:00	142.519	142.605	141.900	142.045	12299	0	4
2023.03.21	17:00:00	142.044	142.549	142.005	142.436	9797	0	5
2023.03.21	18:00:00	142.435	142.679	142.338	142.578	6509	0	6
2023.03.21	19:00:00	142.579	142.706	142.551	142.589	6126	0	5
2023.03.21	20:00:00	142.588	142.714	142.518	142.685	4122	0	6
2023.03.21	21:00:00	142.684	142.784	142.582	142.635	4089	0	7
2023.03.21	22:00:00	142.634	142.741	142.623	142.668	2670	0	7
2023.03.21	23:00:00	142.618	142.687	142.566	142.593	6830	0	7
2023.03.22	00:00:00	142.595	142.674	142.525	142.526	3660	0	7
2023.03.22	01:00:00	142.528	142.635	142.447	142.632	3031	0	7
2023.03.22	02:00:00	142.624	142.872	142.544	142.706	5728	0	7
2023.03.22	03:00:00	142.708	143.037	142.564	142.829	6771	0	6
2023.03.22	04:00:00	142.830	142.868	142.421	142.535	4931	0	6
2023.03.22	05:00:00	142.535	142.612	142.462	142.574	4074	0	4
2023.03.22	06:00:00	142.573	142.696	142.541	142.659	4040	0	7
2023.03.22	07:00:00	142.660	142.726	142.526	142.655	3923	0	6
2023.03.22	08:00:00	142.654	142.685	142.456	142.472	3966	0	7
2023.03.22	09:00:00	142.472	142.762	142.385	142.746	8144	0	5
2023.03.22	10:00:00	142.745	142.938	142.587	142.830	9694	0	4
2023.03.22	11:00:00	142.830	142.985	142.710	142.973	6955	0	4
2023.03.22	12:00:00	142.973	143.371	142.871	143.329	7352	0	4
2023.03.22	13:00:00	143.328	143.532	143.267	143.487	5982	0	6
2023.03.22	14:00:00	143.487	143.627	143.136	143.164	6719	0	4
2023.03.22	15:00:00	143.165	143.189	142.931	143.116	7030	0	4
2023.03.22	16:00:00	143.116	143.191	142.872	143.062	7347	0	4
2023.03.22	17:00:00	143.061	143.181	142.915	143.160	6639	0	5
2023.03.22	18:00:00	143.162	143.228	143.089	143.174	5091	0	7
2023.03.22	19:00:00	143.175	143.224	142.999	143.035	4640	0	6
2023.03.22	20:00:00	143.132	143.244	142.749	142.981	20459	0	6
2023.03.22	21:00:00	142.980	143.126	142.429	142.549	15805	0	5
2023.03.22	22:00:00	142.551	142.794	142.305	142.760	5789	0	4
2023.03.22	23:00:00	142.730	142.730	142.351	142.626	1930	0	7
2023.03.23	00:00:00	142.628	142.785	142.552	142.735	5352	0	7
2023.03.23	01:00:00	142.736	142.769	142.527	142.586	5309	0	7
2023.03.23	02:00:00	142.585	142.722	142.340	142.464	8060	0	7
2023.03.23	03:00:00	142.465	142.518	142.305	142.493	6865	0	5
2023.03.23	04:00:00	142.493	142.538	142.297	142.370	6033	0	5
2023.03.23	05:00:00	142.369	142.428	142.187	142.384	6349	0	4
2023.03.23	06:00:00	142.383	142.603	142.350	142.542	4856	0	5
2023.03.23	07:00:00	142.542	142.695	142.469	142.620	5558	0	6
2023.03.23	08:00:00	142.620	142.849	142.478	142.784	6468	0	5
2023.03.23	09:00:00	142.785	142.970	142.641	142.798	10564	0	4
2023.03.23	10:00:00	142.798	143.085	142.692	143.002	12035	0	5
2023.03.23	11:00:00	143.001	143.015	142.699	142.733	9047	0	4
2023.03.23	12:00:00	142.733	142.791	142.623	142.790	7626	0	5
2023.03.23	13:00:00	142.789	142.953	142.705	142.778	6954	0	5
2023.03.23	14:00:00	142.780	143.198	142.647	142.962	10200	0	5
2023.03.23	15:00:00	142.962	143.002	142.681	142.759	9439	0	3
2023.03.23	16:00:00	142.757	143.005	142.696	142.936	9231	0	5
2023.03.23	17:00:00	142.938	143.098	142.628	142.656	9007	0	5
2023.03.23	18:00:00	142.655	142.680	142.358	142.474	8473	0	5
2023.03.23	19:00:00	142.474	142.556	142.194	142.228	7596	0	5
2023.03.23	20:00:00	142.229	142.262	141.444	141.621	9650	0	5
2023.03.23	21:00:00	141.620	142.206	141.158	141.525	16127	0	6
2023.03.23	22:00:00	141.522	141.827	141.485	141.791	4657	0	7
2023.03.23	23:00:00	141.732	141.757	141.481	141.705	3121	0	7
2023.03.24	00:00:00	141.706	141.854	141.623	141.707	3042	0	7
2023.03.24	01:00:00	141.707	141.789	141.564	141.785	3801	0	7
2023.03.24	02:00:00	141.790	141.833	141.389	141.389	6667	0	7
2023.03.24	03:00:00	141.390	141.415	140.892	141.364	10144	0	4
2023.03.24	04:00:00	141.364	141.481	141.143	141.186	5939	0	7
2023.03.24	05:00:00	141.184	141.326	141.014	141.136	4760	0	7
2023.03.24	06:00:00	141.136	141.205	140.917	140.955	5855	0	6
2023.03.24	07:00:00	140.955	141.113	140.888	140.967	5808	0	7
2023.03.24	08:00:00	140.968	141.254	140.947	141.189	5016	0	7
2023.03.24	09:00:00	141.190	141.284	141.019	141.040	7290	0	6
2023.03.24	10:00:00	141.039	141.094	139.926	140.219	16637	0	4
2023.03.24	11:00:00	140.220	140.428	139.121	139.174	14478	0	4
2023.03.24	12:00:00	139.174	139.597	139.070	139.341	15538	0	4
2023.03.24	13:00:00	139.341	139.834	139.068	139.604	11488	0	5
2023.03.24	14:00:00	139.604	140.039	139.282	139.915	12945	0	4
2023.03.24	15:00:00	139.918	140.480	139.723	140.454	15888	0	4
2023.03.24	16:00:00	140.456	140.633	140.198	140.251	14758	0	4
2023.03.24	17:00:00	140.250	140.591	139.950	140.576	10948	0	5
2023.03.24	18:00:00	140.577	140.850	140.455	140.669	8872	0	5
2023.03.24	19:00:00	140.670	140.818	140.593	140.650	7370	0	4
2023.03.24	20:00:00	140.648	140.748	140.587	140.660	5324	0	6
2023.03.24	21:00:00	140.661	140.812	140.603	140.672	3642	0	7
2023.03.24	22:00:00	140.675	140.746	140.635	140.659	2323	0	7
2023.03.27	00:00:00	140.556	140.662	140.469	140.566	365	0	56
2023.03.27	01:00:00	140.563	141.042	140.562	140.957	6070	0	7
2023.03.27	02:00:00	140.966	141.076	140.854	141.023	5555	0	6
2023.03.27	03:00:00	141.023	141.023	140.577	140.733	8282	0	4
2023.03.27	04:00:00	140.737	141.013	140.640	140.844	9069	0	6
2023.03.27	05:00:00	140.845	140.884	140.697	140.773	5773	0	7
2023.03.27	06:00:00	140.775	140.845	140.622	140.666	5265	0	5
2023.03.27	07:00:00	140.665	140.740	140.573	140.740	6298	0	6
2023.03.27	08:00:00	140.741	141.004	140.736	140.921	7858	0	5
2023.03.27	09:00:00	140.921	141.368	140.835	141.289	9784	0	3
2023.03.27	10:00:00	141.290	141.541	140.628	140.761	13289	0	4
2023.03.27	11:00:00	140.765	141.250	140.754	141.125	10604	0	4
2023.03.27	12:00:00	141.123	141.589	141.078	141.548	9984	0	5
2023.03.27	13:00:00	141.547	141.673	141.416	141.560	8928	0	5
2023.03.27	14:00:00	141.560	141.755	141.522	141.612	7485	0	4
2023.03.27	15:00:00	141.613	141.928	141.541	141.888	8788	0	5
2023.03.27	16:00:00	141.889	142.074	141.765	141.799	9741	0	5
2023.03.27	17:00:00	141.795	141.976	141.549	141.774	8756	0	5
2023.03.27	18:00:00	141.773	141.910	141.646	141.860	6058	0	5
2023.03.27	19:00:00	141.864	142.035	141.773	142.008	5528	0	3
2023.03.27	20:00:00	142.011	142.157	141.909	142.110	5283	0	5
2023.03.27	21:00:00	142.109	142.220	142.030	142.034	4422	0	5
2023.03.27	22:00:00	142.035	142.094	141.984	142.080	3105	0	6
2023.03.27	23:00:00	142.079	142.114	142.023	142.057	2139	0	4
2023.03.28	00:00:00	142.027	142.037	141.768	142.026	1778	0	7
2023.03.28	01:00:00	142.026	142.092	141.946	141.967	3707	0	7
2023.03.28	02:00:00	141.966	141.975	141.778	141.822	4689	0	6
2023.03.28	03:00:00	141.818	141.823	141.278	141.458	9602	0	5
2023.03.28	04:00:00	141.460	141.585	141.176	141.407	9559	0	3
2023.03.28	05:00:00	141.407	141.465	141.293	141.310	6461	0	4
2023.03.28	06:00:00	141.310	141.359	141.207	141.225	6265	0	6
2023.03.28	07:00:00	141.226	141.302	141.144	141.227	7019	0	6
2023.03.28	08:00:00	141.227	141.322	141.043	141.285	6908	0	5
2023.03.28	09:00:00	141.285	141.746	141.285	141.473	9038	0	4
2023.03.28	10:00:00	141.474	142.151	141.474	141.920	12542	0	5
2023.03.28	11:00:00	141.922	142.042	141.673	141.694	9750	0	4
2023.03.28	12:00:00	141.694	141.915	141.556	141.566	8015	0	4
2023.03.28	13:00:00	141.567	141.897	141.532	141.727	7887	0	3
2023.03.28	14:00:00	141.728	142.005	141.661	141.683	6255	0	5
2023.03.28	15:00:00	141.682	141.791	141.440	141.626	9933	0	5
2023.03.28	16:00:00	141.625	141.901	141.602	141.721	10299	0	3
2023.03.28	17:00:00	141.724	142.055	141.707	141.883	10022	0	4
2023.03.28	18:00:00	141.883	142.115	141.833	142.011	6938	0	3
2023.03.28	19:00:00	142.010	142.040	141.850	141.986	4716	0	4
2023.03.28	20:00:00	141.987	141.990	141.539	141.563	4946	0	5
2023.03.28	21:00:00	141.561	141.829	141.550	141.808	4187	0	5
2023.03.28	22:00:00	141.809	141.889	141.742	141.886	2844	0	6
2023.03.28	23:00:00	141.887	142.015	141.861	141.975	1973	0	5
2023.03.29	00:00:00	141.953	141.963	141.567	141.832	5062	0	23
2023.03.29	01:00:00	141.827	141.908	141.780	141.863	3163	0	7
2023.03.29	02:00:00	141.863	142.075	141.862	142.042	2980	0	6
2023.03.29	03:00:00	142.044	142.468	142.004	142.432	8476	0	3
2023.03.29	04:00:00	142.432	142.805	142.403	142.585	8707	0	4
2023.03.29	05:00:00	142.585	142.830	142.576	142.747	5890	0	5
2023.03.29	06:00:00	142.749	142.789	142.668	142.691	4605	0	6
2023.03.29	07:00:00	142.690	142.747	142.585	142.741	6665	0	5
2023.03.29	08:00:00	142.741	142.922	142.697	142.862	6439	0	4
2023.03.29	09:00:00	142.862	142.999	142.667	142.740	8670	0	6
2023.03.29	10:00:00	142.742	143.042	142.705	143.003	10016	0	5
2023.03.29	11:00:00	143.003	143.095	142.912	142.978	8553	0	4
2023.03.29	12:00:00	142.977	143.055	142.732	142.966	9207	0	4
2023.03.29	13:00:00	142.965	143.215	142.957	143.206	7299	0	4
2023.03.29	14:00:00	143.205	143.648	143.164	143.491	7330	0	5
2023.03.29	15:00:00	143.492	143.917	143.480	143.834	9693	0	4
2023.03.29	16:00:00	143.835	143.869	143.475	143.576	10099	0	4
2023.03.29	17:00:00	143.577	143.620	143.236	143.492	10967	0	3
2023.03.29	18:00:00	143.488	143.703	143.474	143.647	9051	0	4
2023.03.29	19:00:00	143.647	143.710	143.569	143.627	5076	0	6
2023.03.29	20:00:00	143.627	143.808	143.614	143.799	4515	0	4
2023.03.29	21:00:00	143.798	143.866	143.699	143.851	4178	0	6
2023.03.29	22:00:00	143.854	144.014	143.762	143.974	3930	0	5
2023.03.29	23:00:00	143.973	144.090	143.971	144.059	1908	0	5
2023.03.30	00:00:00	144.070	144.070	143.754	143.884	2949	0	30
2023.03.30	01:00:00	143.887	143.975	143.795	143.860	4493	0	7
2023.03.30	02:00:00	143.861	143.895	143.721	143.722	3920	0	7
2023.03.30	03:00:00	143.723	143.852	143.574	143.755	8070	0	6
2023.03.30	04:00:00	143.755	143.866	143.678	143.706	7849	0	5
2023.03.30	05:00:00	143.701	143.754	143.568	143.679	5467	0	6
2023.03.30	06:00:00	143.678	143.765	143.632	143.720	4339	0	4
2023.03.30	07:00:00	143.720	143.775	143.643	143.693	3901	0	5
2023.03.30	08:00:00	143.694	143.794	143.499	143.608	7833	0	5
2023.03.30	09:00:00	143.608	143.712	143.531	143.563	9412	0	5
2023.03.30	10:00:00	143.553	143.747	143.133	143.720	12337	0	4
2023.03.30	11:00:00	143.721	144.153	143.684	144.107	10254	0	4
2023.03.30	12:00:00	144.122	144.284	144.095	144.188	8394	0	4
2023.03.30	13:00:00	144.187	144.365	144.156	144.227	8675	0	4
2023.03.30	14:00:00	144.228	144.290	143.992	144.227	6687	0	4
2023.03.30	15:00:00	144.225	144.870	144.224	144.852	10146	0	3
2023.03.30	16:00:00	144.853	145.080	144.793	144.838	11278	0	5
2023.03.30	17:00:00	144.839	145.057	144.776	144.809	8205	0	5
2023.03.30	18:00:00	144.810	144.833	144.519	144.631	6829	0	5
2023.03.30	19:00:00	144.630	144.644	144.306	144.365	5052	0	4
2023.03.30	20:00:00	144.364	144.383	144.173	144.352	4762	0	5
2023.03.30	21:00:00	144.354	144.445	144.299	144.434	3497	0	6
2023.03.30	22:00:00	144.435	144.641	144.404	144.639	2424	0	5
2023.03.30	23:00:00	144.640	144.715	144.569	144.713	2737	0	6
2023.03.31	00:00:00	144.672	144.741	144.427	144.671	2213	0	32
2023.03.31	01:00:00	144.669	144.871	144.553	144.858	2326	0	7
2023.03.31	02:00:00	144.851	145.321	144.761	145.247	4620	0	6
2023.03.31	03:00:00	145.247	145.670	145.211	145.439	9315	0	5
2023.03.31	04:00:00	145.440	145.479	145.181	145.182	8772	0	5
2023.03.31	05:00:00	145.183	145.208	144.940	144.943	5589	0	3
2023.03.31	06:00:00	144.939	145.017	144.797	144.798	4658	0	6
2023.03.31	07:00:00	144.799	144.922	144.721	144.742	4374	0	6
2023.03.31	08:00:00	144.742	144.982	144.720	144.876	5296	0	5
2023.03.31	09:00:00	144.878	145.247	144.696	145.215	7523	0	4
2023.03.31	10:00:00	145.218	145.277	144.803	144.908	10177	0	5
2023.03.31	11:00:00	144.909	145.382	144.550	145.360	13004	0	1
2023.03.31	12:00:00	145.360	145.360	144.898	145.177	10826	0	5
2023.03.31	13:00:00	145.181	145.319	144.913	144.939	7542	0	5
2023.03.31	14:00:00	144.940	144.952	144.703	144.734	6650	0	5
2023.03.31	15:00:00	144.735	144.977	144.594	144.887	11469	0	5
2023.03.31	16:00:00	144.888	145.010	144.683	144.874	10459	0	5
2023.03.31	17:00:00	144.874	144.928	144.537	144.619	10724	0	4
2023.03.31	18:00:00	144.619	144.658	144.277	144.325	9083	0	5
2023.03.31	19:00:00	144.322	144.368	144.168	144.304	5392	0	5
2023.03.31	20:00:00	144.302	144.340	144.168	144.288	4681	0	5
2023.03.31	21:00:00	144.288	144.290	144.019	144.038	4932	0	6
2023.03.31	22:00:00	144.028	144.099	143.935	143.985	4873	0	6
2023.03.31	23:00:00	143.986	144.034	143.878	144.016	2929	0	7
2023.04.03	00:00:00	144.285	144.561	144.264	144.416	401	0	42
2023.04.03	01:00:00	144.417	144.454	143.959	144.198	7925	0	7
2023.04.03	02:00:00	144.202	144.252	143.949	144.054	5956	0	6
2023.04.03	03:00:00	144.052	144.062	143.703	143.861	10528	0	4
2023.04.03	04:00:00	143.858	143.891	143.623	143.847	8471	0	4
2023.04.03	05:00:00	143.846	143.862	143.700	143.838	5965	0	6
2023.04.03	06:00:00	143.838	144.034	143.838	143.987	5770	0	6
2023.04.03	07:00:00	143.989	144.089	143.953	144.054	5016	0	5
2023.04.03	08:00:00	144.053	144.167	143.925	144.103	6731	0	6
2023.04.03	09:00:00	144.101	144.590	144.056	144.473	9388	0	5
2023.04.03	10:00:00	144.473	144.757	144.391	144.742	10990	0	3
2023.04.03	11:00:00	144.739	144.829	144.541	144.690	7471	0	4
2023.04.03	12:00:00	144.689	144.887	144.648	144.699	7028	0	4
2023.04.03	13:00:00	144.699	144.936	144.616	144.860	8696	0	5
2023.04.03	14:00:00	144.860	144.896	144.382	144.539	8052	0	4
2023.04.03	15:00:00	144.540	144.678	144.435	144.613	7922	0	4
2023.04.03	16:00:00	144.628	144.778	144.495	144.616	9403	0	4
2023.04.03	17:00:00	144.616	144.616	144.056	144.070	13948	0	3
2023.04.03	18:00:00	144.070	144.167	143.896	144.144	7863	0	5
2023.04.03	19:00:00	144.144	144.260	144.104	144.226	5040	0	6
2023.04.03	20:00:00	144.225	144.255	144.109	144.212	4892	0	6
2023.04.03	21:00:00	144.212	144.253	144.095	144.224	4586	0	6
2023.04.03	22:00:00	144.225	144.470	144.190	144.453	3491	0	6
2023.04.03	23:00:00	144.447	144.457	144.334	144.362	2495	0	6
2023.04.04	00:00:00	144.333	144.401	144.047	144.338	1272	0	7
2023.04.04	01:00:00	144.348	144.404	144.292	144.314	4586	0	7
2023.04.04	02:00:00	144.314	144.350	144.167	144.318	3962	0	7
2023.04.04	03:00:00	144.319	144.545	144.162	144.498	7970	0	5
2023.04.04	04:00:00	144.494	144.664	144.490	144.644	6014	0	6
2023.04.04	05:00:00	144.644	144.670	144.511	144.568	5469	0	6
2023.04.04	06:00:00	144.569	144.718	144.561	144.657	4557	0	6
2023.04.04	07:00:00	144.658	144.764	144.571	144.615	6812	0	6
2023.04.04	08:00:00	144.617	144.736	144.534	144.650	5956	0	6
2023.04.04	09:00:00	144.650	144.792	144.531	144.776	8031	0	4
2023.04.04	10:00:00	144.777	144.959	144.672	144.873	10352	0	4
2023.04.04	11:00:00	144.873	145.131	144.809	145.090	9399	0	5
2023.04.04	12:00:00	145.091	145.435	145.082	145.188	9002	0	4
2023.04.04	13:00:00	145.193	145.352	145.084	145.152	7832	0	5
2023.04.04	14:00:00	145.152	145.215	144.931	144.972	7043	0	5
2023.04.04	15:00:00	144.971	145.047	144.628	144.749	8513	0	4
2023.04.04	16:00:00	144.749	144.811	144.522	144.703	8761	0	5
2023.04.04	17:00:00	144.701	144.703	144.184	144.608	16692	0	4
2023.04.04	18:00:00	144.608	144.622	144.080	144.110	10124	0	3
2023.04.04	19:00:00	144.111	144.170	143.959	144.073	6349	0	5
2023.04.04	20:00:00	144.073	144.240	144.061	144.238	4394	0	6
2023.04.04	21:00:00	144.237	144.252	144.150	144.172	3644	0	5
2023.04.04	22:00:00	144.172	144.261	144.135	144.244	3436	0	5
2023.04.04	23:00:00	144.244	144.362	144.212	144.299	1544	0	6
2023.04.05	00:00:00	144.284	144.284	143.906	144.215	868	0	7
2023.04.05	01:00:00	144.214	144.240	144.103	144.202	3359	0	7
2023.04.05	02:00:00	144.203	144.255	143.905	143.937	5944	0	6
2023.04.05	03:00:00	143.937	144.124	143.821	144.110	7499	0	6
2023.04.05	04:00:00	144.103	144.175	143.943	144.089	5106	0	5
2023.04.05	05:00:00	144.088	144.407	144.083	144.352	7470	0	4
2023.04.05	06:00:00	144.352	144.443	144.202	144.231	5307	0	7
2023.04.05	07:00:00	144.231	144.302	144.172	144.191	5525	0	6
2023.04.05	08:00:00	144.190	144.210	144.009	144.053	5786	0	6
2023.04.05	09:00:00	144.056	144.106	143.856	143.906	8868	0	5
2023.04.05	10:00:00	143.905	144.230	143.735	143.816	11053	0	4
2023.04.05	11:00:00	143.816	143.942	143.585	143.895	10515	0	4
2023.04.05	12:00:00	143.894	144.261	143.869	144.084	8548	0	5
2023.04.05	13:00:00	144.085	144.164	143.949	144.023	7528	0	6
2023.04.05	14:00:00	144.025	144.049	143.722	143.770	6851	0	5
2023.04.05	15:00:00	143.766	143.813	143.403	143.481	12001	0	4
2023.04.05	16:00:00	143.485	143.556	143.238	143.341	9525	0	4
2023.04.05	17:00:00	143.337	143.337	142.692	142.713	14639	0	3
2023.04.05	18:00:00	142.711	143.103	142.667	143.061	7683	0	4
2023.04.05	19:00:00	143.061	143.095	142.866	142.868	4972	0	4
2023.04.05	20:00:00	142.868	142.937	142.768	142.812	4234	0	5
2023.04.05	21:00:00	142.814	142.955	142.809	142.935	3000	0	6
2023.04.05	22:00:00	142.935	143.124	142.927	143.093	3222	0	6
2023.04.05	23:00:00	143.095	143.209	143.061	143.153	2280	0	6
2023.04.06	00:00:00	143.132	143.167	142.864	143.090	2863	0	7
2023.04.06	01:00:00	143.092	143.149	142.984	142.990	4900	0	7
2023.04.06	02:00:00	142.989	142.990	142.636	142.724	5460	0	7
2023.04.06	03:00:00	142.724	142.864	142.548	142.843	6098	0	5
2023.04.06	04:00:00	142.844	142.926	142.770	142.816	6030	0	5
2023.04.06	05:00:00	142.817	142.828	142.657	142.751	3610	0	5
2023.04.06	06:00:00	142.752	142.876	142.725	142.864	2717	0	2
2023.04.06	07:00:00	142.864	142.932	142.808	142.828	3151	0	5
2023.04.06	08:00:00	142.827	143.014	142.797	142.946	4307	0	5
2023.04.06	09:00:00	142.946	143.324	142.944	143.187	6455	0	6
2023.04.06	10:00:00	143.187	143.453	143.071	143.237	9422	0	4
2023.04.06	11:00:00	143.237	143.328	142.909	143.191	8366	0	4
2023.04.06	12:00:00	143.190	143.253	142.869	143.220	6410	0	4
2023.04.06	13:00:00	143.216	143.430	143.167	143.240	6806	0	4
2023.04.06	14:00:00	143.239	143.561	143.227	143.468	4635	0	4
2023.04.06	15:00:00	143.467	143.533	142.949	143.294	9932	0	4
2023.04.06	16:00:00	143.295	143.580	143.278	143.569	9234	0	4
2023.04.06	17:00:00	143.574	143.958	143.513	143.878	9173	0	3
2023.04.06	18:00:00	143.874	143.950	143.755	143.828	6484	0	4
2023.04.06	19:00:00	143.828	143.930	143.824	143.861	3570	0	6
2023.04.06	20:00:00	143.860	143.967	143.817	143.962	3460	0	7
2023.04.06	21:00:00	143.960	143.996	143.940	143.982	3367	0	7
2023.04.06	22:00:00	143.980	143.999	143.879	143.906	2886	0	7
